,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,57,3390.0,204400.0,25509.35087719298,19700.0,3390.0,204400.0,25509.35087719298,19700.0,3390.0,204400.0,25509.35087719298,19700.0,3390.0,204400.0,25509.35087719298,19700.0,https://www.tiktok.com/@ryan_walkerr
0,53,2592.0,1700000.0,98665.1320754717,29900.0,2592.0,1700000.0,98665.1320754717,29900.0,2592.0,1700000.0,98665.1320754717,29900.0,2592.0,1700000.0,98665.1320754717,29900.0,https://www.tiktok.com/@wolveeps
0,53,6774.0,916800.0,73263.6603773585,28100.0,6774.0,916800.0,73263.6603773585,28100.0,6774.0,916800.0,73263.6603773585,28100.0,6774.0,916800.0,73263.6603773585,28100.0,https://www.tiktok.com/@olivia.theo
0,80,6385.0,1100000.0,65974.075,28650.0,6385.0,1100000.0,65974.075,28650.0,6385.0,1100000.0,65974.075,28650.0,6385.0,1100000.0,65974.075,28650.0,https://www.tiktok.com/@hassanpleintv
0,74,385.0,67600.0,4179.581081081081,2377.5,385.0,67600.0,4179.581081081081,2377.5,385.0,67600.0,4179.581081081081,2377.5,385.0,67600.0,4179.581081081081,2377.5,https://www.tiktok.com/@everglade776
0,23,8815.0,5700000.0,554896.304347826,178700.0,8815.0,5700000.0,554896.304347826,178700.0,8815.0,5700000.0,554896.304347826,178700.0,8815.0,5700000.0,554896.304347826,178700.0,https://www.tiktok.com/@lochan.k
0,51,2498.0,64300.0,9267.509803921568,4723.0,2498.0,64300.0,9267.509803921568,4723.0,2498.0,64300.0,9267.509803921568,4723.0,2498.0,64300.0,9267.509803921568,4723.0,https://www.tiktok.com/@bor_der_line
0,56,997.0,1800000.0,75900.30357142857,5334.5,997.0,1800000.0,75900.30357142857,5334.5,997.0,1800000.0,75900.30357142857,5334.5,997.0,1800000.0,75900.30357142857,5334.5,https://www.tiktok.com/@odawgdiggitydawg
0,28,2253.0,5000000.0,278975.9285714286,68650.0,2253.0,5000000.0,278975.9285714286,68650.0,2253.0,5000000.0,278975.9285714286,68650.0,2253.0,5000000.0,278975.9285714286,68650.0,https://www.tiktok.com/@chaoticpaco
0,55,38,2659,625.6,559.0,38,2659,625.6,559.0,38,2659,625.6,559.0,38,2659,625.6,559.0,https://www.tiktok.com/@its_nayabhere
